inspection_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,date,school_id
INSP01006,0.0,1.0,1.0,0.0,0.0,Irya Bawa,Toilets locked,2025-11-29,SCH0053
INSP00621,1.0,1.0,1.0,,,Neel Dugal,No remarks,2025-06-08,SCH0451
INSP00554,,1.0,1.0,1.0,,,Average,2025-08-08,SCH0124
INSP02802,1.0,1.0,1.0,1.0,1.0,Onkar Chadha,No remarks,2026-01-02,SCH0505
INSP01558,1.0,1.0,1.0,1.0,0.0,,,2026-11-01,SCH0220
INSP00999,0.0,1.0,1.0,1.0,1.0,Amol Brahmbhatt,Needs repair,2025-07-17,SCH0557
INSP01365,1.0,1.0,1.0,,1.0,Dhruv Lad,,2026-01-16,SCH0239
INSP01755,1.0,1.0,0.0,1.0,1.0,Nachiket Varty,No remarks,2026-02-09,SCH0039
INSP02886,0.0,1.0,,0.0,0.0,Alexander Hayre,Good condition,2025-12-27,SCH0063
INSP01645,1.0,1.0,1.0,0.0,1.0,Sanaya Ramakrishnan,Needs repair,2025-06-14,SCH0280
INSP00441,1.0,1.0,1.0,1.0,1.0,Niharika Bansal,Toilets locked,2026-09-02,SCH0356
INSP00509,0.0,1.0,1.0,0.0,0.0,Abdul Dugar,Good condition,2025-10-05,SCH0322
INSP00590,,1.0,1.0,1.0,0.0,Yashica Tiwari,Average,2026-03-12,SCH0487
INSP01237,1.0,1.0,1.0,,0.0,Aarush Bassi,Good condition,2025-12-17,SCH0448
INSP00650,1.0,0.0,,0.0,0.0,Vedika Kohli,Needs repair,2025-12-23,SCH0534
INSP02041,,1.0,1.0,0.0,0.0,Yashawini Ganesan,,2025-12-07,SCH0236
INSP02683,1.0,1.0,1.0,1.0,0.0,Vihaan Saini,Good condition,2025-04-23,SCH0186
INSP01317,1.0,1.0,1.0,1.0,1.0,Harita Chatterjee,,2025-07-14,SCH0315
INSP01335,1.0,1.0,1.0,1.0,0.0,Mitali Lad,Good condition,2026-01-11,SCH0210
INSP01843,1.0,1.0,0.0,1.0,0.0,Meera Sampath,,2026-03-15,SCH0032
INSP00631,0.0,1.0,1.0,1.0,1.0,Vasatika Grewal,,2026-11-01,SCH0292
INSP01403,0.0,1.0,1.0,1.0,1.0,Kabir Cheema,No remarks,2025-11-13,SCH0469
INSP00483,1.0,1.0,1.0,0.0,,,Average,2025-06-07,SCH0389
INSP01245,0.0,1.0,0.0,1.0,1.0,Ekanta Bahri,Toilets locked,2025-12-29,SCH0463
INSP02571,1.0,1.0,,1.0,1.0,Wridesh Soni,Needs repair,2025-05-11,SCH0079
INSP02231,1.0,1.0,1.0,0.0,1.0,Aayush Ratti,No remarks,2025-08-29,SCH0263
INSP02096,1.0,1.0,1.0,0.0,,Reva Sidhu,No remarks,2025-10-29,SCH0362
INSP00857,0.0,1.0,1.0,1.0,1.0,Fitan De,Good condition,2025-07-11,SCH0368
INSP00531,,1.0,1.0,1.0,0.0,Ranveer Tank,,2026-03-15,SCH0594
INSP01996,1.0,1.0,1.0,1.0,1.0,Yagnesh Borra,No remarks,2025-04-11,SCH0188
INSP00050,1.0,0.0,1.0,1.0,0.0,Hamsini Golla,Toilets locked,2025-10-03,SCH0466
INSP00859,1.0,1.0,1.0,1.0,0.0,Pallavi Wagle,Needs repair,2025-12-17,SCH0578
INSP01073,1.0,1.0,1.0,0.0,1.0,Wriddhish Bal,Toilets locked,2025-09-27,SCH0583
INSP00720,1.0,0.0,1.0,1.0,,Anita Sengupta,Toilets locked,2026-03-01,SCH0370
INSP01826,1.0,1.0,0.0,,1.0,Xalak Raghavan,Average,2026-02-08,SCH0416
INSP01430,0.0,0.0,1.0,1.0,0.0,Veda Parikh,Needs repair,2025-09-07,SCH0255
INSP02370,1.0,0.0,1.0,0.0,1.0,Brinda Buch,,2025-12-11,SCH0058
INSP01449,1.0,1.0,1.0,,,Chandresh Gokhale,,2025-12-07,SCH0317
INSP01633,1.0,1.0,1.0,0.0,1.0,Tara Mahal,Good condition,2025-11-25,SCH0554
INSP02244,1.0,1.0,,1.0,0.0,Vinaya Vala,Average,2026-03-25,SCH0475
INSP02888,1.0,1.0,1.0,0.0,1.0,Advika Raghavan,Needs repair,2025-04-23,SCH0061
INSP02744,1.0,1.0,1.0,0.0,1.0,Brijesh Naidu,No remarks,2025-06-20,SCH0105
INSP01544,1.0,1.0,1.0,,0.0,Logan Sarin,,2025-12-17,SCH0236
INSP02167,0.0,1.0,1.0,1.0,1.0,,No remarks,2025-04-08,SCH0365
INSP01792,1.0,,1.0,1.0,1.0,Dhriti Boase,Average,2026-03-29,SCH0032
INSP01393,1.0,1.0,1.0,1.0,1.0,Veer Ramaswamy,,2025-05-01,SCH0397
INSP02257,,1.0,1.0,0.0,1.0,Dalaja Karnik,Good condition,2025-08-26,SCH0036
INSP02766,1.0,1.0,1.0,,1.0,Gaurangi Barad,Average,2025-05-08,SCH0287
INSP01651,1.0,1.0,1.0,1.0,1.0,Dev Kata,,2025-07-25,SCH0026
INSP00298,,1.0,1.0,1.0,1.0,Jagdish Gulati,Toilets locked,2025-12-01,SCH0141
INSP01327,1.0,1.0,1.0,0.0,1.0,Parth Krishnamurthy,Needs repair,2026-05-02,SCH0276
INSP01458,1.0,1.0,1.0,1.0,1.0,Forum Handa,No remarks,2026-03-22,SCH0067
INSP00959,1.0,1.0,1.0,1.0,1.0,Aadhya Baral,Needs repair,2025-05-05,SCH0128
INSP01321,0.0,1.0,1.0,1.0,1.0,,Average,2026-01-30,SCH0524
INSP01609,0.0,1.0,1.0,1.0,1.0,Kala Nath,Toilets locked,2026-02-26,SCH0290
INSP01214,1.0,0.0,0.0,0.0,0.0,Vedhika Ahluwalia,,2025-11-30,SCH0212
INSP00350,1.0,,1.0,1.0,1.0,Anamika Choudhury,No remarks,2025-05-12,SCH0285
INSP02565,1.0,1.0,1.0,0.0,0.0,Nathan Padmanabhan,Average,2025-12-30,SCH0579
INSP00644,1.0,1.0,1.0,0.0,0.0,Ekaja Wason,Needs repair,2026-01-31,SCH0260
INSP01897,1.0,,0.0,0.0,1.0,Dhruv Batra,Needs repair,2025-09-28,SCH0567
INSP01284,1.0,1.0,1.0,1.0,0.0,Avni Modi,Toilets locked,2025-03-11,SCH0489
INSP00670,1.0,0.0,1.0,0.0,1.0,Warjas Mody,Average,2025-08-10,SCH0291
INSP02537,0.0,1.0,1.0,0.0,1.0,,Average,2025-04-17,SCH0265
INSP01643,1.0,1.0,1.0,1.0,1.0,Aarini Chawla,Toilets locked,2025-10-15,SCH0111
INSP01955,0.0,1.0,0.0,,1.0,Siya Parekh,,2026-01-15,SCH0561
INSP02591,1.0,1.0,1.0,1.0,1.0,Chaman Mistry,Average,2026-01-31,SCH0252
INSP02499,1.0,1.0,1.0,0.0,,Chaitaly Bath,,2026-03-15,SCH0322
INSP01553,1.0,1.0,,0.0,1.0,Indrajit Nori,Good condition,2025-12-17,SCH0071
INSP01715,1.0,1.0,0.0,1.0,0.0,,Needs repair,2026-03-20,SCH0262
INSP00787,1.0,1.0,1.0,1.0,1.0,Arya Ramesh,No remarks,2025-10-02,SCH0244
INSP02833,1.0,1.0,0.0,1.0,0.0,Harita Ratta,Toilets locked,2025-10-21,SCH0138
INSP00141,1.0,1.0,1.0,1.0,0.0,Hemani Rastogi,Toilets locked,2025-05-14,SCH0318
INSP00789,1.0,1.0,1.0,0.0,0.0,Qasim Mody,Good condition,2025-11-21,SCH0074
INSP01726,1.0,0.0,1.0,1.0,1.0,Chakradhar Kapoor,Average,2025-11-13,SCH0316
INSP02688,,1.0,1.0,0.0,0.0,Baljiwan Gaba,No remarks,2025-07-19,SCH0009
INSP00715,,1.0,,1.0,1.0,Udyati Soman,Average,2025-09-30,SCH0334
INSP01466,1.0,1.0,1.0,0.0,0.0,Hitesh Chana,No remarks,2025-10-24,SCH0047
INSP01718,1.0,1.0,1.0,1.0,1.0,Peter Tella,No remarks,2025-11-06,SCH0443
INSP01601,0.0,0.0,1.0,1.0,0.0,Harinakshi Suri,,2025-07-21,SCH0468
INSP01627,0.0,1.0,1.0,1.0,1.0,Qasim Krishnamurthy,Average,2025-11-14,SCH0018
INSP00619,0.0,1.0,1.0,1.0,,Arin Nagarajan,,2025-07-07,SCH0033
INSP00407,1.0,1.0,0.0,1.0,0.0,Lekha Radhakrishnan,,2025-09-29,SCH0344
INSP01519,1.0,1.0,1.0,0.0,0.0,Tanveer Tiwari,,2025-09-23,SCH0173
INSP02017,0.0,1.0,1.0,1.0,1.0,Orinder Ahuja,Good condition,2026-09-02,SCH0420
INSP02937,0.0,1.0,1.0,,,Raghav Mall,No remarks,2026-03-18,SCH0344
INSP01269,1.0,1.0,1.0,,,Ojasvi Rattan,,2025-10-04,SCH0488
INSP01780,,0.0,1.0,1.0,0.0,Qadim Prabhu,Needs repair,2026-02-15,SCH0453
INSP00498,1.0,1.0,0.0,1.0,1.0,Divya Kari,Toilets locked,2025-11-05,SCH0590
INSP00343,1.0,1.0,0.0,1.0,,Yamini Badami,Average,2025-05-28,SCH0346
INSP02879,,,1.0,1.0,1.0,Devika Tank,Toilets locked,2025-12-15,SCH0063
INSP02390,0.0,1.0,0.0,1.0,1.0,Onveer Jaggi,Good condition,2025-12-06,SCH0119
INSP00783,1.0,0.0,1.0,0.0,0.0,Harish Kaul,Average,2025-06-16,SCH0078
INSP02291,1.0,1.0,,1.0,0.0,Nitesh Zachariah,Average,2025-07-04,SCH0008
INSP00304,0.0,1.0,0.0,1.0,0.0,Faqid Mitter,,2025-11-03,SCH0325
INSP01952,1.0,1.0,1.0,,0.0,Urvi Pai,Needs repair,2025-10-27,SCH0086
INSP00665,1.0,1.0,1.0,1.0,1.0,Harinakshi Shenoy,Toilets locked,2026-03-15,SCH0450
INSP01814,0.0,0.0,1.0,1.0,0.0,Zarna Saxena,Toilets locked,2026-01-19,SCH0197
INSP01624,1.0,,0.0,1.0,0.0,,Average,2025-06-23,SCH0401
INSP02836,0.0,1.0,1.0,0.0,0.0,Lavanya Nazareth,Toilets locked,2025-10-18,SCH0370
INSP01629,1.0,1.0,0.0,0.0,0.0,Isaac Wagle,Average,2025-09-03,SCH0321
INSP00085,1.0,1.0,0.0,1.0,1.0,Bhanumati Gaba,Needs repair,2025-05-14,SCH0466
INSP02333,1.0,1.0,0.0,0.0,1.0,Yuvraj Butala,No remarks,2026-01-25,SCH0590
INSP00942,0.0,0.0,1.0,0.0,0.0,Ikbal Verma,Average,2025-09-28,SCH0494
INSP00962,1.0,0.0,0.0,0.0,1.0,Vasatika Barad,No remarks,2025-07-24,SCH0143
INSP00842,1.0,1.0,1.0,0.0,,Veda Ratta,Good condition,2026-01-21,SCH0142
INSP02502,0.0,1.0,1.0,0.0,1.0,Rachit Sibal,Good condition,2026-01-05,SCH0335
INSP02651,,1.0,1.0,0.0,1.0,Nilima Kannan,Toilets locked,2026-06-01,SCH0106
INSP01415,1.0,1.0,1.0,1.0,0.0,Odika Deol,Toilets locked,2025-08-19,SCH0330
INSP00291,1.0,1.0,1.0,1.0,1.0,Ikbal Swamy,Needs repair,2026-05-02,SCH0441
INSP02195,1.0,1.0,1.0,1.0,0.0,Qushi Zachariah,Needs repair,2025-01-05,SCH0509
INSP01242,0.0,1.0,1.0,1.0,0.0,Abha Bal,Average,2025-12-31,SCH0386
INSP00605,1.0,1.0,0.0,0.0,1.0,Kalpit Varma,Average,2026-02-25,SCH0138
INSP02150,1.0,1.0,,0.0,1.0,Elijah Kade,Average,2025-04-27,SCH0047
INSP00917,1.0,1.0,1.0,0.0,1.0,Lakshmi Menon,,2025-05-06,SCH0474
INSP02622,0.0,1.0,1.0,,1.0,,Toilets locked,2026-03-16,SCH0216
INSP01823,0.0,,1.0,0.0,1.0,Bishakha Pant,Toilets locked,2025-11-03,SCH0221
INSP01100,1.0,1.0,0.0,0.0,0.0,Advay Kamdar,,2025-05-08,SCH0486
INSP01089,1.0,1.0,0.0,1.0,0.0,Lakshit Sem,Average,2025-08-07,SCH0600
INSP02214,1.0,1.0,1.0,,0.0,Nitara Ghosh,Needs repair,2026-07-02,SCH0103
INSP01442,,1.0,1.0,1.0,0.0,,No remarks,2025-07-15,SCH0205
INSP00822,1.0,1.0,1.0,0.0,1.0,Aachal Babu,,2025-07-12,SCH0393
INSP02597,1.0,1.0,,1.0,0.0,,Toilets locked,2025-09-27,SCH0084
INSP01001,1.0,1.0,1.0,0.0,1.0,,No remarks,2025-05-29,SCH0240
INSP01495,0.0,0.0,1.0,0.0,0.0,Garima Sodhi,,2025-08-30,SCH0062
INSP00019,0.0,1.0,1.0,0.0,1.0,,Needs repair,2026-03-03,SCH0418
INSP02975,1.0,1.0,1.0,1.0,0.0,,Needs repair,2026-02-18,SCH0543
INSP01126,1.0,1.0,,0.0,1.0,Wriddhish Kalla,Needs repair,2025-11-11,SCH0219
INSP01352,1.0,0.0,,1.0,1.0,Jack Munshi,,2025-08-07,SCH0545
INSP02251,1.0,,1.0,1.0,0.0,Jasmit Ghose,Good condition,2025-10-07,SCH0497
INSP01396,0.0,1.0,1.0,0.0,0.0,,Good condition,2025-06-13,SCH0390
INSP01719,1.0,1.0,0.0,0.0,1.0,,Average,2026-07-01,SCH0538
INSP01594,0.0,1.0,1.0,0.0,0.0,Ranveer Randhawa,Good condition,2025-11-04,SCH0378
INSP01810,1.0,1.0,,1.0,1.0,Divya Purohit,Toilets locked,2026-01-30,SCH0343
INSP01658,0.0,1.0,1.0,0.0,1.0,Sudiksha Nagy,Average,2025-05-17,SCH0247
INSP02128,1.0,1.0,1.0,1.0,0.0,Avi Chawla,Toilets locked,2025-04-23,SCH0059
INSP01518,1.0,1.0,0.0,1.0,1.0,Zansi Kaul,Toilets locked,2025-05-10,SCH0190
INSP01010,,1.0,1.0,,1.0,Yutika Chowdhury,No remarks,2025-10-06,SCH0566
INSP00361,1.0,0.0,1.0,0.0,0.0,Faris Lad,Average,2025-12-09,SCH0410
INSP02690,1.0,1.0,1.0,0.0,0.0,Ethan Gala,Toilets locked,2025-05-07,SCH0292
INSP02013,1.0,1.0,1.0,0.0,1.0,Kamala Khatri,Good condition,2025-08-16,SCH0098
INSP02739,1.0,1.0,1.0,1.0,0.0,Urvashi Kala,Toilets locked,2025-12-10,SCH0198
INSP01841,0.0,0.0,1.0,0.0,0.0,Samaksh Murthy,Good condition,2025-10-14,SCH0164
INSP00345,1.0,0.0,1.0,0.0,1.0,Deepa Goyal,Toilets locked,2025-04-12,SCH0535
INSP00987,1.0,1.0,1.0,1.0,1.0,Anya Palla,,2025-04-15,SCH0385
INSP02026,0.0,1.0,1.0,1.0,0.0,Tanmayi Gokhale,Toilets locked,2026-03-06,SCH0382
INSP01912,1.0,1.0,0.0,1.0,0.0,Priya Das,Needs repair,2026-03-17,SCH0459
INSP01476,1.0,0.0,0.0,0.0,0.0,Caleb Mallick,No remarks,2025-06-27,SCH0258
INSP01299,1.0,,1.0,1.0,1.0,Warjas Jani,Toilets locked,2025-11-01,SCH0075
INSP00114,1.0,1.0,1.0,1.0,1.0,Sara Palla,,2025-06-16,SCH0302
INSP01211,1.0,1.0,1.0,1.0,0.0,Rajeshri Sheth,Needs repair,2025-06-28,SCH0306
INSP02023,0.0,1.0,1.0,0.0,0.0,Hitesh Rajan,Good condition,2025-10-04,SCH0181
INSP01895,1.0,0.0,1.0,0.0,,Jai Kara,Toilets locked,2025-05-23,SCH0220
INSP00086,1.0,1.0,1.0,1.0,0.0,Dipta Rastogi,Toilets locked,2026-12-01,SCH0244
INSP02175,1.0,1.0,1.0,0.0,1.0,Triya Sibal,No remarks,2025-11-01,SCH0020
INSP00669,1.0,1.0,1.0,0.0,0.0,,,2026-01-29,SCH0321
INSP01015,,1.0,1.0,0.0,0.0,Daksha Wadhwa,No remarks,2025-12-07,SCH0060
INSP00129,1.0,1.0,0.0,1.0,0.0,Pooja Pillai,No remarks,2026-01-31,SCH0030
INSP02498,1.0,1.0,0.0,1.0,0.0,Eshana Chanda,No remarks,2026-10-02,SCH0236
INSP02961,1.0,1.0,0.0,1.0,1.0,Azad Sachar,,2025-08-18,SCH0144
INSP00892,0.0,1.0,1.0,1.0,1.0,Vedika Krish,Good condition,2025-04-29,SCH0400
INSP01584,1.0,1.0,1.0,0.0,1.0,Zinal Rege,Good condition,2025-11-27,SCH0151
INSP00308,1.0,1.0,1.0,1.0,1.0,Nicholas Pathak,No remarks,2025-12-21,SCH0116
INSP00384,1.0,,1.0,,1.0,Maanas Mangat,Good condition,2025-10-15,SCH0051
INSP02044,1.0,1.0,1.0,1.0,1.0,William Mohanty,,2025-10-23,SCH0245
INSP01296,1.0,1.0,,0.0,0.0,Azaan Deol,,2025-12-12,SCH0346
INSP02067,1.0,1.0,1.0,1.0,0.0,Jagrati Grover,Needs repair,2025-05-11,SCH0215
INSP00427,1.0,1.0,1.0,1.0,1.0,Chakrika Bajaj,Good condition,2026-01-12,SCH0452
INSP00495,1.0,0.0,1.0,0.0,1.0,Kai Mitra,Needs repair,2026-02-16,SCH0491
INSP01208,1.0,0.0,1.0,1.0,1.0,Shivani Chahal,Toilets locked,2025-03-04,SCH0526
INSP01209,0.0,1.0,1.0,1.0,1.0,Krishna Iyer,Good condition,2026-01-30,SCH0479
INSP02317,,1.0,1.0,1.0,1.0,Daniel Nagy,No remarks,2025-08-14,SCH0241
INSP01400,1.0,,1.0,1.0,1.0,Balendra Sundaram,Needs repair,2025-10-24,SCH0072
INSP01767,1.0,0.0,1.0,1.0,0.0,Krisha Sheth,Toilets locked,2025-06-22,SCH0105
INSP00276,1.0,1.0,1.0,0.0,1.0,,Toilets locked,2026-02-10,SCH0512
INSP00490,0.0,1.0,1.0,1.0,0.0,Charvi Iyer,No remarks,2025-08-06,SCH0353
INSP02667,0.0,0.0,,0.0,1.0,Jeremiah Tandon,No remarks,2026-03-31,SCH0114
INSP00691,0.0,1.0,0.0,0.0,0.0,,Average,2025-12-10,SCH0310
INSP01798,1.0,1.0,1.0,1.0,1.0,,Toilets locked,2026-02-28,SCH0582
INSP01770,0.0,1.0,1.0,1.0,1.0,Isha Issac,,2026-03-21,SCH0105
INSP02258,1.0,1.0,1.0,0.0,1.0,Guneet Kannan,No remarks,2026-07-03,SCH0567
INSP01331,1.0,1.0,0.0,1.0,1.0,Nitesh Baria,No remarks,2025-10-12,SCH0498
INSP02868,1.0,,1.0,1.0,0.0,Girish Zachariah,Good condition,2026-02-13,SCH0322
INSP01059,1.0,1.0,0.0,,0.0,,Toilets locked,2025-08-27,SCH0425
INSP00119,1.0,0.0,0.0,1.0,1.0,Owen Koshy,Average,2025-08-05,SCH0009
INSP01025,1.0,1.0,1.0,1.0,1.0,Amara Sura,Average,2026-03-19,SCH0056
INSP02784,1.0,1.0,0.0,1.0,1.0,Aishani Butala,Needs repair,2026-01-07,SCH0042
INSP00282,0.0,1.0,1.0,1.0,1.0,Yuvraj Suri,Good condition,2025-04-26,SCH0148
INSP01672,1.0,1.0,1.0,0.0,0.0,Bahadurjit Jhaveri,,2026-02-27,SCH0540
INSP02459,0.0,1.0,1.0,,0.0,Zaitra Brahmbhatt,,2026-02-01,SCH0298
INSP00969,0.0,1.0,0.0,1.0,0.0,Sanya Dutta,Toilets locked,2025-09-18,SCH0290
INSP02064,1.0,0.0,1.0,1.0,0.0,Ethan Muni,,2026-01-25,SCH0080
INSP01919,,1.0,1.0,0.0,1.0,Chaaya Parekh,,2025-06-01,SCH0536
INSP01790,,0.0,1.0,1.0,0.0,Yoshita Rastogi,No remarks,2025-08-14,SCH0213
INSP00156,0.0,1.0,0.0,1.0,0.0,Christopher Kohli,,2025-04-11,SCH0331
INSP00305,,1.0,1.0,1.0,0.0,Krisha Patel,No remarks,2026-03-01,SCH0416
INSP02054,1.0,1.0,1.0,1.0,1.0,Vasatika Dyal,,2025-11-12,SCH0232
INSP02684,0.0,1.0,1.0,1.0,1.0,,Average,2025-12-05,SCH0340
INSP01690,1.0,0.0,1.0,1.0,0.0,Anirudh Swaminathan,Needs repair,2025-04-05,SCH0237
INSP02781,1.0,1.0,1.0,,1.0,Saksham Palla,No remarks,2025-04-19,SCH0405
INSP02360,0.0,0.0,1.0,0.0,1.0,Qabil Mani,Toilets locked,2025-12-18,SCH0040
INSP01526,,1.0,0.0,1.0,0.0,Netra Puri,No remarks,2026-01-26,SCH0418
INSP00576,0.0,1.0,1.0,0.0,1.0,Ubika Nath,Needs repair,2026-03-31,SCH0018
INSP02065,0.0,1.0,1.0,1.0,0.0,Unnati Dayal,Needs repair,2026-02-17,SCH0487
INSP02705,1.0,1.0,1.0,1.0,0.0,Chatresh Gala,Good condition,2026-02-27,SCH0063
INSP02759,1.0,1.0,0.0,0.0,0.0,Upkaar Kamdar,Toilets locked,2025-04-05,SCH0448
INSP01322,1.0,1.0,0.0,0.0,0.0,Harita Zachariah,Good condition,2025-04-28,SCH0209
INSP00844,0.0,,1.0,,1.0,Warjas Sundaram,No remarks,2025-07-26,SCH0053
INSP01407,,1.0,0.0,0.0,0.0,,No remarks,2025-11-24,SCH0459
INSP00270,1.0,1.0,1.0,,1.0,,Good condition,2025-12-26,SCH0175
INSP00630,1.0,1.0,1.0,1.0,1.0,Dayamai Gola,No remarks,2026-01-26,SCH0104
INSP01034,1.0,1.0,1.0,1.0,,Charan Bhakta,Needs repair,2025-10-13,SCH0111
INSP00287,1.0,1.0,1.0,1.0,1.0,Warhi Kanda,,2025-05-09,SCH0395
INSP02331,,1.0,0.0,1.0,0.0,Siya Shan,Good condition,2026-03-29,SCH0379
INSP00301,1.0,1.0,1.0,0.0,1.0,Saanvi Tripathi,Toilets locked,2025-10-31,SCH0078
INSP01510,1.0,1.0,1.0,1.0,0.0,Jagdish Warrior,Toilets locked,2025-08-23,SCH0336
INSP02020,1.0,,0.0,0.0,0.0,Anmol Pau,Needs repair,2025-12-31,SCH0209
INSP01868,1.0,1.0,1.0,1.0,1.0,Ayaan Handa,Good condition,2026-01-19,SCH0283
INSP01468,,1.0,1.0,0.0,,Quincy Dewan,Toilets locked,2026-01-18,SCH0452
INSP00066,1.0,1.0,1.0,1.0,1.0,Yadavi Krishnan,,2025-07-01,SCH0242
INSP02340,1.0,0.0,1.0,0.0,0.0,Lohit Sahni,Toilets locked,2026-02-03,SCH0174
INSP00891,0.0,1.0,1.0,0.0,1.0,Radha Mahajan,Average,2025-12-08,SCH0446
INSP01879,1.0,1.0,1.0,1.0,0.0,,No remarks,2025-09-29,SCH0430
INSP01972,1.0,1.0,1.0,1.0,1.0,Kalpit Varkey,Needs repair,2025-07-21,SCH0168
INSP02657,0.0,1.0,1.0,1.0,1.0,,,2025-12-16,SCH0125
INSP02976,1.0,1.0,1.0,,1.0,,Average,2026-01-09,SCH0388
INSP00231,1.0,1.0,1.0,1.0,1.0,Irya Patla,Needs repair,2025-07-01,SCH0365
INSP00504,1.0,1.0,0.0,1.0,1.0,Balvan Babu,Needs repair,2025-04-17,SCH0265
INSP01353,1.0,1.0,1.0,1.0,1.0,Veda Sethi,No remarks,2025-08-17,SCH0179
INSP01511,,1.0,1.0,1.0,,Gabriel Bhakta,Average,2025-04-24,SCH0419
INSP01613,0.0,1.0,1.0,0.0,1.0,Ekta Pingle,No remarks,2026-12-01,SCH0361
INSP01375,1.0,1.0,,1.0,1.0,Ojas Mohanty,No remarks,2025-09-29,SCH0310
INSP01005,1.0,0.0,1.0,0.0,0.0,Qasim Walia,Average,2025-04-19,SCH0138
INSP00837,1.0,1.0,1.0,1.0,1.0,Ethan Som,Good condition,2025-03-05,SCH0428
INSP01724,,1.0,1.0,1.0,1.0,Yadavi Suresh,No remarks,2025-06-15,SCH0348
INSP00375,0.0,1.0,,1.0,1.0,Warjas Solanki,No remarks,2026-02-19,SCH0204
INSP01399,1.0,1.0,1.0,1.0,1.0,Osha Mandal,,2025-07-12,SCH0517
INSP02226,1.0,0.0,1.0,1.0,1.0,Ekanta Karpe,Toilets locked,2025-10-09,SCH0431
INSP01993,1.0,,,1.0,0.0,Raghav Saxena,,2025-11-21,SCH0214
INSP02012,1.0,0.0,1.0,0.0,,,,2025-11-25,SCH0223
INSP00752,1.0,1.0,1.0,1.0,1.0,Rajata Srinivas,Toilets locked,2026-01-04,SCH0381
INSP00100,1.0,1.0,1.0,1.0,1.0,Onkar Sarma,Average,2025-01-08,SCH0033
INSP01923,1.0,1.0,1.0,1.0,0.0,Harita Toor,Needs repair,2025-04-05,SCH0253
INSP00867,1.0,1.0,1.0,1.0,1.0,Robert Pradhan,,2025-10-01,SCH0495
INSP00911,0.0,1.0,1.0,1.0,1.0,,Toilets locked,2025-09-18,SCH0400
INSP01477,,1.0,1.0,1.0,1.0,Sanya Tata,Average,2025-09-15,SCH0297
INSP00530,1.0,,1.0,0.0,1.0,Jonathan Narasimhan,Average,2025-12-15,SCH0524
INSP01261,1.0,0.0,1.0,0.0,0.0,,Toilets locked,2025-07-04,SCH0204
INSP01832,0.0,1.0,1.0,0.0,1.0,Devansh Rai,,2025-11-15,SCH0362
INSP00637,1.0,0.0,1.0,0.0,0.0,Noah Mittal,Good condition,2025-10-27,SCH0038
INSP01270,1.0,1.0,1.0,1.0,1.0,Jeevika Gola,Good condition,2025-11-11,SCH0056
INSP00186,1.0,1.0,1.0,1.0,1.0,Charita Karan,,2025-08-28,SCH0179
INSP01382,1.0,0.0,0.0,1.0,1.0,Ekbal Dalal,No remarks,2025-11-16,SCH0306
INSP01568,1.0,1.0,,1.0,0.0,Abdul Kara,Average,2025-06-27,SCH0076
INSP00932,1.0,,1.0,,0.0,Barkha Chaudhuri,Toilets locked,2025-09-23,SCH0311
INSP02877,0.0,1.0,1.0,1.0,0.0,Anika Deshmukh,,2025-08-06,SCH0404
INSP01559,1.0,1.0,0.0,0.0,0.0,Triya Acharya,No remarks,2025-11-03,SCH0544
INSP02810,0.0,1.0,1.0,0.0,1.0,Mohammed Wable,Average,2025-08-16,SCH0587
INSP01274,,1.0,0.0,1.0,1.0,Ekaja Guha,Average,2025-07-14,SCH0356
INSP02180,1.0,1.0,1.0,0.0,1.0,Advaith Badal,Average,2025-10-25,SCH0591
INSP00608,1.0,1.0,0.0,1.0,0.0,David Viswanathan,Toilets locked,2025-08-26,SCH0580
INSP01503,1.0,1.0,1.0,1.0,1.0,Krishna Thaman,Needs repair,2025-10-16,SCH0140
INSP00152,0.0,1.0,1.0,1.0,0.0,Zayan Ramakrishnan,Good condition,2025-10-05,SCH0127
INSP01437,1.0,1.0,1.0,,0.0,Aadhya Sachar,Needs repair,2025-04-03,SCH0373
INSP02260,1.0,1.0,,0.0,1.0,Girik Wable,No remarks,2025-06-22,SCH0239
INSP00732,1.0,1.0,0.0,1.0,1.0,Lopa Balay,No remarks,2025-09-13,SCH0480
INSP02857,,,1.0,1.0,1.0,Vasudha Badami,Toilets locked,2026-02-10,SCH0305
INSP02869,1.0,1.0,1.0,1.0,1.0,Rajeshri Mitra,Toilets locked,2025-04-21,SCH0566
INSP00024,1.0,1.0,1.0,1.0,0.0,Bhavna Kamdar,No remarks,2026-03-09,SCH0056
INSP02627,0.0,1.0,1.0,1.0,1.0,Arunima Krishna,Average,2025-09-16,SCH0495
INSP00159,1.0,1.0,1.0,0.0,0.0,Nidra Rout,Good condition,2025-10-14,SCH0559
INSP00862,0.0,1.0,0.0,1.0,0.0,Ishanvi Patil,,2025-09-05,SCH0168
INSP00903,1.0,1.0,0.0,0.0,1.0,Aachal Tella,Toilets locked,2026-02-24,SCH0331
INSP02981,1.0,1.0,0.0,0.0,1.0,Balendra More,Toilets locked,2026-02-25,SCH0253
INSP01231,1.0,1.0,1.0,,1.0,Balveer Garde,Needs repair,2025-08-25,SCH0243
INSP02377,1.0,1.0,1.0,0.0,0.0,Bina Deshpande,Average,2025-12-12,SCH0540
