procurement_id,date,school_id,vendor_name,grain_type,quantity,unit,total_cost,payment_status
MDM000592,2026-03-17,SCH0435,s. agro works,Rice,33.9,KG,1794.0,Paid
MDM001157,2025-05-03,SCH0123,Sharma Traders,oil,33.9,KG,5136.0,Paid
MDM001537,2025-10-18,SCH0329,Singh Brothers,Lentils,33.9,KG,2223.0,Cleared
MDM003245,2025-11-04,SCH0196,kumar & co.,Wheat,33.9,KG,1794.0,Paid
MDM005413,2025-10-23,SCH0525,goyal enterprises,sarson tel,33.9,KG,5076.0,Cleared
MDM008699,2026-03-02,SCH0302,Kumar General Store,Rice,33.9,KG,1260.0,Paid
MDM006763,2025-07-25,SCH0478,singh agro,Rice,33.9,KG,1794.0,Paid
MDM003572,2026-03-21,SCH0600,goyal mill,Rice,24.7,KG,1794.0,Paid
MDM002402,2025-11-15,SCH0264,singh agro,oil,33.9,KG,6984.0,Pending
MDM008837,2025-04-02,SCH0585,Kumar Supplies,Lentils,33.9,KG,3015.0,Cleared
MDM008879,2026-01-03,SCH0353,Sharma Traders,Lentils,33.9,KG,1794.0,Paid
MDM003985,2025-08-25,SCH0275,goyal mill,Rice,33.9,KG,540.0,Due
MDM005119,2026-01-09,SCH0202,Sharma Traders,Rice,33.9,KG,744.0,Due
MDM002153,2025-12-30,SCH0102,Singh Brothers,sarson tel,33.9,KG,2424.0,Pending
MDM003614,2025-06-27,SCH0498,goyal mill,Wheat,33.9,KG,1794.0,Pending
MDM005466,2025-10-22,SCH0570,kumar & co.,Pulses,33.9,KG,1794.0,Paid
MDM003791,2025-10-22,SCH0285,goyal mill,Wheat,33.9,KG,1794.0,Paid
MDM007586,2026-02-05,SCH0110,sharma & sons,Pulses,14.8,KG,1794.0,Paid
MDM009069,2025-11-05,SCH0162,Goyal Rice Mill,atta,17.7,KG,1794.0,Pending
MDM002817,2026-02-24,SCH0458,Singh Brothers,Lentils,33.9,KG,1794.0,Pending
MDM005197,2025-11-10,SCH0449,sharma & sons,Wheat,33.9,KG,1554.0,Paid
MDM003699,2025-12-18,SCH0389,Kumar General Store,oil,33.9,KG,5712.0,Pending
MDM004537,2025-06-20,SCH0155,kumar & co.,Wheat,33.9,KG,840.0,Pending
MDM011334,2025-11-11,SCH0383,singh agro,Wheat,33.9,KG,1380.0,Cleared
MDM006292,2025-12-26,SCH0435,goyal enterprises,Lentils,33.9,KG,1794.0,Due
MDM007304,2025-07-15,SCH0434,Singh Brothers,Pulses,33.9,KG,3015.0,Pending
MDM009126,2025-10-07,SCH0484,Kumar General Store,Lentils,51.3,KG,1794.0,Paid
MDM010537,2025-11-02,SCH0059,Goyal Rice Mill,oil,33.9,KG,1794.0,Paid
MDM003195,2025-07-12,SCH0301,singh agro,atta,33.9,KG,1104.0,Paid
MDM007950,2025-06-27,SCH0056,kumar & co.,Wheat,33.9,KG,693.0,Pending
MDM009140,2025-02-12,SCH0169,Kumar Supplies,Rice,33.9,KG,2344.0,Paid
MDM007291,2025-12-30,SCH0223,Sharma Traders,Rice,33.9,KG,1794.0,Cleared
MDM010238,2026-01-01,SCH0371,Kumar Supplies,Rice,33.9,KG,1052.0,Cleared
MDM009394,2025-05-07,SCH0013,Sharma Traders,Pulses,33.9,KG,1602.0,Cleared
MDM005091,2025-10-07,SCH0010,Sharma Traders,Lentils,33.9,KG,1794.0,Paid
MDM001732,2025-11-06,SCH0471,goyal mill,Lentils,33.9,KG,2151.0,Paid
MDM008226,2025-11-02,SCH0308,Sharma Traders,Lentils,33.9,KG,2358.0,Pending
MDM011760,2025-11-10,SCH0592,goyal mill,atta,33.9,KG,786.0,Pending
MDM006912,2025-06-09,SCH0036,Sharma Traders,Wheat,33.9,KG,1026.0,Pending
MDM008553,2026-01-08,SCH0359,Sharma Traders,cooking oil,33.9,KG,2640.0,Paid
MDM001871,2025-06-29,SCH0322,Kumar Supplies,cooking oil,33.9,KG,1794.0,Pending
MDM002805,2025-08-14,SCH0163,Sharma Traders,Lentils,33.9,KG,4689.0,Pending
MDM006201,2025-08-26,SCH0467,s. agro works,mustard oil,33.9,KG,3072.0,Paid
MDM002212,2025-04-06,SCH0268,goyal enterprises,Lentils,33.9,KG,1989.0,Paid
MDM010410,2025-11-05,SCH0576,kumar & co.,Rice,33.9,KG,1324.0,Due
MDM007767,2025-06-23,SCH0598,Kumar General Store,mustard oil,33.9,KG,1212.0,Paid
MDM000169,2026-02-23,SCH0303,sharma & sons,sarson tel,33.9,KG,4224.0,Pending
MDM005876,2025-08-28,SCH0360,Singh Brothers,Pulses,33.9,KG,4320.0,Cleared
MDM003616,2026-02-21,SCH0504,Goyal Rice Mill,Rice,50.4,KG,2016.0,Paid
MDM007801,2025-08-28,SCH0584,Sharma Traders,Lentils,33.9,KG,3663.0,Paid
MDM003404,2025-06-13,SCH0543,Sharma Traders,oil,33.9,KG,1794.0,Paid
MDM003913,2025-11-27,SCH0541,Singh Brothers,Rice,33.9,KG,1536.0,Paid
MDM004680,2026-02-23,SCH0283,sharma & sons,Rice,33.9,KG,952.0,Cleared
MDM007064,2025-04-11,SCH0026,Singh Brothers,atta,33.9,KG,1095.0,Paid
MDM002108,2025-09-23,SCH0010,Kumar Supplies,Lentils,33.9,KG,3420.0,Paid
MDM005462,2025-10-15,SCH0169,Sharma Traders,Lentils,33.9,KG,3915.0,Cleared
MDM009356,2026-02-17,SCH0187,Sharma Traders,Lentils,33.9,KG,1794.0,Paid
MDM003035,2026-02-17,SCH0159,singh agro,Pulses,33.9,KG,2313.0,Paid
MDM004509,2025-07-24,SCH0268,goyal mill,Rice,33.9,KG,1640.0,Due
MDM008746,2025-09-26,SCH0266,Goyal Rice Mill,Lentils,23.9,KG,2151.0,Paid
MDM010968,2026-01-23,SCH0222,goyal enterprises,Rice,33.9,KG,1794.0,Paid
MDM000568,2026-03-03,SCH0293,goyal mill,Wheat,33.9,KG,1257.0,Pending
MDM010447,2025-12-30,SCH0302,sharma & sons,Wheat,33.9,KG,1794.0,Paid
MDM005644,2025-07-15,SCH0465,goyal enterprises,Pulses,33.9,KG,1794.0,Paid
MDM002368,2025-10-13,SCH0270,sharma & sons,Wheat,33.9,KG,1152.0,Due
MDM009514,2025-10-27,SCH0173,singh agro,Lentils,17.8,KG,1794.0,Pending
MDM010731,2025-08-30,SCH0575,Goyal Rice Mill,Lentils,33.9,KG,4491.0,Paid
MDM009689,2025-08-16,SCH0433,Kumar Supplies,mustard oil,47.0,KG,5640.0,Paid
MDM000441,2026-02-25,SCH0487,Goyal Rice Mill,Rice,33.9,KG,1312.0,Pending
MDM002019,2025-02-12,SCH0167,Kumar General Store,Lentils,33.9,KG,1794.0,Pending
MDM010411,2025-04-04,SCH0558,Goyal Rice Mill,oil,33.9,KG,7116.0,Due
MDM008702,2025-06-29,SCH0501,Kumar Supplies,cooking oil,33.9,KG,4620.0,Paid
MDM004979,2025-07-17,SCH0188,s. agro works,Lentils,33.9,KG,1794.0,Cleared
MDM011891,2025-07-31,SCH0520,goyal enterprises,cooking oil,33.9,KG,1794.0,Pending
MDM005324,2026-03-04,SCH0217,Sharma Traders,sarson tel,33.9,KG,1794.0,Paid
MDM011045,2025-05-31,SCH0361,Kumar Supplies,Rice,11.7,KG,468.0,Due
MDM008625,2025-05-15,SCH0123,goyal mill,Rice,33.9,KG,908.0,Pending
MDM008980,2025-08-26,SCH0352,kumar & co.,atta,33.9,KG,504.0,Due
MDM005146,2026-01-06,SCH0144,s. agro works,oil,33.9,KG,1800.0,Cleared
MDM001225,2025-09-06,SCH0329,Kumar Supplies,Rice,33.9,KG,2024.0,Pending
MDM006026,2025-11-05,SCH0298,sharma & sons,Wheat,33.9,KG,1794.0,Due
MDM002593,2025-12-04,SCH0464,Singh Brothers,cooking oil,33.9,KG,2796.0,Paid
MDM002754,2025-11-02,SCH0431,goyal enterprises,Wheat,33.9,KG,621.0,Paid
MDM005887,2026-02-05,SCH0514,singh agro,mustard oil,33.9,KG,5424.0,Due
MDM007421,2025-09-16,SCH0393,sharma & sons,cooking oil,33.9,KG,1596.0,Paid
MDM006283,2026-01-29,SCH0416,goyal enterprises,Rice,18.4,KG,736.0,Cleared
MDM002692,2025-08-08,SCH0286,Sharma Traders,Wheat,33.9,KG,1794.0,Pending
MDM000037,2025-04-29,SCH0190,Sharma Traders,Lentils,12.9,KG,1161.0,Due
MDM004607,2026-02-22,SCH0093,s. agro works,cooking oil,33.9,KG,1464.0,Due
MDM007753,2025-04-22,SCH0404,Sharma Traders,Lentils,33.9,KG,2736.0,Pending
MDM007470,2025-12-06,SCH0419,Kumar General Store,sarson tel,33.9,KG,1794.0,Pending
MDM002250,2025-08-04,SCH0288,Kumar General Store,cooking oil,33.9,KG,4536.0,Pending
MDM006830,2025-10-09,SCH0187,s. agro works,Lentils,33.9,KG,5391.0,Paid
MDM004061,2025-11-09,SCH0290,Sharma Traders,Lentils,33.9,KG,1512.0,Paid
MDM008673,2026-02-25,SCH0080,Goyal Rice Mill,atta,33.9,KG,1512.0,Due
MDM007049,2025-08-29,SCH0037,Singh Brothers,Rice,33.9,KG,452.0,Paid
MDM004420,2025-10-24,SCH0569,kumar & co.,sarson tel,33.9,KG,1794.0,Paid
MDM008426,2025-07-16,SCH0150,Sharma Traders,Pulses,33.9,KG,2232.0,Pending
MDM010144,2025-07-22,SCH0389,s. agro works,Rice,33.9,KG,1272.0,Cleared
MDM008105,2026-03-09,SCH0338,sharma & sons,cooking oil,33.9,KG,5700.0,Due
MDM009633,2025-04-19,SCH0224,Kumar General Store,Lentils,57.1,KG,5139.0,Paid
MDM011037,2026-03-27,SCH0212,kumar & co.,Lentils,33.9,KG,1794.0,Paid
MDM004772,2025-05-23,SCH0239,Sharma Traders,atta,55.2,KG,1794.0,Pending
MDM005769,2025-07-02,SCH0421,Goyal Rice Mill,atta,33.9,KG,1098.0,Due
MDM001361,2025-08-04,SCH0489,Singh Brothers,oil,16.0,KG,1920.0,Cleared
MDM005943,2025-07-07,SCH0062,Kumar Supplies,Lentils,48.1,KG,4329.0,Pending
MDM007306,2025-12-22,SCH0331,singh agro,Wheat,33.9,KG,729.0,Pending
MDM000487,2026-02-16,SCH0496,Kumar Supplies,Rice,53.5,KG,2140.0,Due
MDM010742,2025-09-09,SCH0127,singh agro,Rice,33.9,KG,1794.0,Cleared
MDM011449,2025-11-27,SCH0412,singh agro,mustard oil,41.1,KG,4932.0,Pending
MDM007525,2025-12-19,SCH0066,Sharma Traders,Lentils,33.9,KG,1794.0,Pending
MDM008847,2026-03-14,SCH0487,singh agro,atta,33.9,KG,1794.0,Paid
MDM005546,2025-11-28,SCH0054,Singh Brothers,Wheat,33.9,KG,1794.0,Due
MDM008098,2026-03-18,SCH0134,s. agro works,Wheat,33.9,KG,732.0,Cleared
MDM011460,2026-03-13,SCH0241,kumar & co.,mustard oil,33.9,KG,1524.0,Due
MDM000638,2026-03-02,SCH0193,s. agro works,Rice,33.9,KG,2348.0,Due
MDM009954,2025-11-28,SCH0135,sharma & sons,Rice,16.9,KG,676.0,Cleared
MDM010155,2025-11-04,SCH0126,goyal mill,Wheat,49.4,KG,1794.0,Cleared
MDM009852,2026-03-20,SCH0557,singh agro,Lentils,33.9,KG,1794.0,Pending
MDM008094,2026-01-06,SCH0559,goyal enterprises,Wheat,33.9,KG,1095.0,Paid
MDM004353,2025-07-28,SCH0466,singh agro,Rice,33.9,KG,1728.0,Pending
MDM008132,2025-10-28,SCH0391,kumar & co.,Pulses,41.7,KG,1794.0,Due
MDM010419,2025-05-21,SCH0246,Sharma Traders,Rice,17.4,KG,696.0,Pending
MDM005801,2025-05-28,SCH0323,goyal mill,Pulses,33.9,KG,3681.0,Paid
MDM007131,2026-02-16,SCH0210,Kumar General Store,Rice,33.9,KG,2056.0,Paid
MDM006235,2025-08-27,SCH0515,Sharma Traders,Lentils,33.9,KG,2709.0,Paid
MDM004133,2025-11-23,SCH0062,Singh Brothers,Rice,33.9,KG,596.0,Pending
MDM006014,2026-03-24,SCH0071,goyal enterprises,Wheat,19.5,KG,1794.0,Due
MDM000168,2025-04-16,SCH0446,goyal enterprises,Rice,33.9,KG,516.0,Pending
MDM001916,2025-09-15,SCH0230,goyal enterprises,Rice,33.9,KG,1794.0,Pending
MDM003329,2025-04-17,SCH0568,kumar & co.,Wheat,33.9,KG,1794.0,Due
MDM011669,2025-05-11,SCH0294,singh agro,atta,33.9,KG,1137.0,Paid
MDM012000,2025-04-10,SCH0564,Sharma Traders,atta,33.9,KG,1794.0,Paid
MDM006591,2025-09-15,SCH0237,singh agro,Lentils,33.9,KG,4086.0,Paid
MDM010785,2025-05-12,SCH0321,goyal mill,Lentils,33.9,KG,4959.0,Paid
MDM003915,2026-01-03,SCH0177,kumar & co.,Rice,33.9,KG,1794.0,Cleared
MDM005363,2026-01-02,SCH0598,Kumar General Store,Rice,33.9,KG,1416.0,Pending
MDM000802,2025-05-10,SCH0235,kumar & co.,Wheat,33.9,KG,1794.0,Pending
MDM002139,2026-03-28,SCH0101,Sharma Traders,Wheat,33.9,KG,1794.0,Paid
MDM007513,2025-06-01,SCH0504,goyal mill,Wheat,33.9,KG,1794.0,Paid
MDM005480,2026-02-18,SCH0293,goyal mill,Wheat,33.9,KG,1794.0,Due
MDM000743,2026-03-18,SCH0577,sharma & sons,Lentils,33.9,KG,1794.0,Due
MDM006622,2026-02-08,SCH0326,kumar & co.,Pulses,33.9,KG,1794.0,Cleared
MDM005652,2026-03-28,SCH0444,goyal enterprises,Rice,33.9,KG,484.0,Paid
MDM011616,2026-02-22,SCH0268,Kumar General Store,Pulses,43.3,KG,3897.0,Due
MDM009897,2025-11-29,SCH0336,s. agro works,mustard oil,33.9,KG,6240.0,Pending
MDM005222,2025-08-06,SCH0584,kumar & co.,Wheat,33.9,KG,1086.0,Cleared
MDM011358,2025-04-25,SCH0041,goyal enterprises,atta,33.9,KG,1794.0,Pending
MDM011550,2025-12-05,SCH0360,goyal mill,Lentils,33.9,KG,1794.0,Pending
MDM008744,2026-03-27,SCH0238,goyal mill,atta,33.9,KG,996.0,Due
MDM006067,2025-06-29,SCH0338,goyal enterprises,Wheat,33.9,KG,1188.0,Paid
MDM005813,2025-08-16,SCH0090,goyal mill,cooking oil,33.9,KG,6732.0,Due
MDM002848,2025-06-10,SCH0504,s. agro works,Lentils,33.9,KG,1794.0,Paid
MDM010328,2025-11-03,SCH0020,Sharma Traders,Wheat,33.9,KG,1581.0,Due
MDM002479,2025-11-05,SCH0024,s. agro works,Lentils,33.9,KG,1794.0,Pending
MDM000716,2025-05-06,SCH0238,singh agro,Rice,33.9,KG,716.0,Paid
MDM002958,2026-01-25,SCH0071,Sharma Traders,Rice,33.9,KG,1660.0,Paid
MDM003483,2025-11-18,SCH0591,Sharma Traders,mustard oil,33.9,KG,1794.0,Cleared
MDM010964,2025-10-26,SCH0308,Kumar General Store,Lentils,33.9,KG,1794.0,Cleared
MDM006664,2025-05-22,SCH0085,kumar & co.,Rice,33.9,KG,1794.0,Pending
MDM004743,2025-12-17,SCH0457,Sharma Traders,Rice,55.7,KG,2228.0,Pending
MDM007637,2026-03-15,SCH0523,Singh Brothers,Lentils,33.9,KG,1794.0,Pending
MDM007938,2025-08-02,SCH0564,s. agro works,Lentils,19.4,KG,1746.0,Paid
MDM007710,2026-01-09,SCH0047,Sharma Traders,oil,33.9,KG,2652.0,Paid
MDM002090,2025-04-11,SCH0362,Kumar General Store,Pulses,33.9,KG,1794.0,Paid
MDM003521,2025-10-03,SCH0273,Singh Brothers,Rice,33.9,KG,1794.0,Paid
MDM008993,2025-05-30,SCH0498,s. agro works,mustard oil,33.9,KG,5388.0,Cleared
MDM011488,2025-04-18,SCH0585,Kumar Supplies,Lentils,33.9,KG,1794.0,Paid
MDM004343,2025-06-02,SCH0540,Sharma Traders,sarson tel,33.9,KG,1794.0,Pending
MDM001835,2025-07-01,SCH0433,s. agro works,Wheat,33.9,KG,1794.0,Paid
MDM007453,2025-06-26,SCH0118,s. agro works,Lentils,33.9,KG,3357.0,Cleared
MDM006563,2026-02-09,SCH0254,Kumar General Store,atta,33.9,KG,1542.0,Paid
MDM010532,2025-04-15,SCH0579,singh agro,sarson tel,33.9,KG,1794.0,Paid
MDM009007,2026-02-20,SCH0293,sharma & sons,oil,33.9,KG,1404.0,Paid
MDM004234,2025-09-29,SCH0322,Singh Brothers,oil,33.9,KG,3060.0,Pending
MDM003704,2026-03-02,SCH0215,goyal enterprises,mustard oil,33.9,KG,4236.0,Cleared
MDM010359,2026-01-07,SCH0306,Singh Brothers,Rice,33.9,KG,1794.0,Pending
MDM003462,2025-05-18,SCH0407,Singh Brothers,Wheat,33.9,KG,1794.0,Paid
MDM002486,2025-04-27,SCH0153,Sharma Traders,mustard oil,33.9,KG,1794.0,Cleared
MDM004054,2026-03-31,SCH0366,Goyal Rice Mill,oil,33.9,KG,2340.0,Due
MDM007956,2025-12-17,SCH0351,sharma & sons,oil,33.9,KG,1794.0,Cleared
MDM007975,2026-03-23,SCH0408,s. agro works,sarson tel,46.2,KG,5544.0,Paid
MDM001887,2025-10-31,SCH0056,goyal enterprises,Wheat,33.9,KG,1350.0,Pending
MDM003004,2026-01-13,SCH0384,singh agro,Lentils,54.7,KG,4923.0,Cleared
MDM000024,2025-04-22,SCH0127,Singh Brothers,Lentils,33.9,KG,2295.0,Paid
MDM004534,2026-03-20,SCH0115,Kumar General Store,Lentils,33.9,KG,1008.0,Due
MDM001310,2025-04-11,SCH0205,singh agro,Wheat,33.9,KG,1548.0,Pending
MDM006128,2025-04-30,SCH0567,goyal enterprises,Lentils,33.9,KG,1794.0,Pending
MDM005839,2025-05-04,SCH0088,goyal enterprises,oil,33.9,KG,1794.0,Pending
MDM000790,2025-06-01,SCH0070,goyal mill,Lentils,33.9,KG,1794.0,Due
MDM011337,2025-11-06,SCH0536,Sharma Traders,mustard oil,33.9,KG,1794.0,Cleared
MDM008062,2025-08-13,SCH0106,Goyal Rice Mill,Wheat,33.9,KG,1794.0,Pending
MDM009831,2025-11-10,SCH0323,goyal mill,Wheat,33.9,KG,1254.0,Pending
MDM010960,2026-01-29,SCH0215,Kumar Supplies,Rice,33.9,KG,2040.0,Paid
MDM003220,2025-09-21,SCH0508,Kumar General Store,Rice,33.9,KG,2244.0,Cleared
MDM002515,2025-05-29,SCH0324,kumar & co.,sarson tel,33.9,KG,5052.0,Cleared
MDM008147,2025-06-06,SCH0080,goyal enterprises,Wheat,33.9,KG,333.0,Pending
MDM009622,2026-01-29,SCH0302,Goyal Rice Mill,Lentils,33.9,KG,4293.0,Paid
MDM010822,2025-09-08,SCH0015,s. agro works,cooking oil,33.9,KG,3684.0,Paid
MDM009056,2025-05-26,SCH0078,kumar & co.,sarson tel,33.9,KG,1794.0,Pending
MDM011036,2025-04-19,SCH0351,Kumar General Store,Rice,33.9,KG,992.0,Pending
MDM003686,2026-03-12,SCH0248,goyal enterprises,Wheat,33.9,KG,444.0,Due
MDM008361,2026-02-23,SCH0396,kumar & co.,sarson tel,33.9,KG,1794.0,Pending
MDM001958,2025-11-13,SCH0320,kumar & co.,Pulses,33.7,KG,3033.0,Paid
MDM003705,2025-12-29,SCH0422,singh agro,Rice,17.5,KG,700.0,Paid
MDM011801,2025-12-01,SCH0125,Sharma Traders,Wheat,33.9,KG,1794.0,Cleared
MDM010510,2025-03-09,SCH0467,sharma & sons,mustard oil,33.9,KG,1794.0,Paid
MDM005474,2026-02-22,SCH0547,Sharma Traders,oil,33.9,KG,6120.0,Pending
MDM007690,2025-08-27,SCH0007,s. agro works,Rice,33.9,KG,1794.0,Due
MDM011190,2025-07-15,SCH0419,Sharma Traders,Rice,33.9,KG,1260.0,Paid
MDM006608,2025-06-10,SCH0502,Sharma Traders,Rice,33.9,KG,1572.0,Due
MDM001396,2025-08-25,SCH0166,Sharma Traders,atta,30.6,KG,918.0,Cleared
MDM009282,2025-11-07,SCH0220,singh agro,Wheat,33.9,KG,1794.0,Pending
MDM007659,2025-06-11,SCH0385,Goyal Rice Mill,Wheat,33.9,KG,1092.0,Pending
MDM011944,2025-07-09,SCH0044,sharma & sons,Wheat,33.9,KG,1794.0,Cleared
MDM009696,2026-03-31,SCH0473,goyal mill,Wheat,33.9,KG,1641.0,Cleared
MDM005063,2026-03-09,SCH0076,Kumar General Store,atta,33.9,KG,1794.0,Pending
MDM009746,2026-02-26,SCH0361,kumar & co.,oil,33.9,KG,1794.0,Paid
MDM005849,2025-12-10,SCH0039,Sharma Traders,Rice,33.9,KG,2396.0,Paid
MDM006914,2025-05-04,SCH0273,Goyal Rice Mill,cooking oil,33.9,KG,6636.0,Cleared
MDM003617,2025-08-03,SCH0362,goyal mill,Lentils,33.9,KG,1794.0,Cleared
MDM010116,2025-06-29,SCH0147,Sharma Traders,Wheat,58.5,KG,1794.0,Paid
MDM010911,2026-03-26,SCH0018,Kumar General Store,Lentils,33.9,KG,4986.0,Paid
MDM001227,2026-03-11,SCH0300,Kumar General Store,Lentils,33.9,KG,1794.0,Paid
MDM005560,2026-01-20,SCH0547,singh agro,Lentils,33.9,KG,4977.0,Pending
MDM003388,2025-06-04,SCH0176,goyal enterprises,sarson tel,33.9,KG,2220.0,Due
MDM003801,2026-03-16,SCH0070,Sharma Traders,Lentils,23.9,KG,2151.0,Paid
MDM004475,2025-05-11,SCH0564,Kumar Supplies,Lentils,33.9,KG,1794.0,Pending
MDM005141,2025-05-29,SCH0239,goyal enterprises,Lentils,33.9,KG,4500.0,Pending
MDM009191,2026-02-12,SCH0307,goyal mill,sarson tel,33.9,KG,1794.0,Paid
MDM010552,2026-02-25,SCH0506,Sharma Traders,Rice,33.9,KG,956.0,Due
MDM010123,2025-09-04,SCH0086,kumar & co.,Lentils,33.9,KG,3762.0,Paid
MDM001311,2025-10-02,SCH0393,goyal mill,Wheat,33.9,KG,999.0,Paid
MDM006699,2026-01-05,SCH0375,goyal enterprises,Pulses,33.9,KG,1026.0,Pending
MDM008243,2025-12-29,SCH0089,goyal mill,mustard oil,33.9,KG,1794.0,Paid
MDM005020,2026-02-09,SCH0346,goyal enterprises,Rice,33.9,KG,1794.0,Cleared
MDM009374,2025-09-23,SCH0339,Kumar Supplies,Rice,33.9,KG,1794.0,Due
MDM010476,2025-09-10,SCH0227,Kumar Supplies,Wheat,33.9,KG,1746.0,Paid
MDM008975,2025-04-19,SCH0371,Goyal Rice Mill,Wheat,33.9,KG,1794.0,Due
MDM010601,2025-03-12,SCH0181,Kumar General Store,Lentils,33.9,KG,2439.0,Due
MDM003834,2025-09-26,SCH0164,Sharma Traders,Lentils,33.9,KG,1794.0,Pending
MDM001823,2025-09-29,SCH0325,s. agro works,Rice,33.9,KG,708.0,Paid
MDM007334,2026-03-02,SCH0031,sharma & sons,cooking oil,33.9,KG,1794.0,Paid
MDM001316,2026-02-27,SCH0285,kumar & co.,Wheat,33.9,KG,1794.0,Paid
MDM011115,2025-10-03,SCH0312,goyal mill,Lentils,33.9,KG,4599.0,Paid
MDM006138,2025-09-07,SCH0483,singh agro,Lentils,33.9,KG,1575.0,Paid
MDM011015,2025-09-20,SCH0519,Kumar General Store,Wheat,33.9,KG,1308.0,Pending
MDM009785,2026-02-19,SCH0142,Kumar Supplies,Lentils,33.9,KG,2493.0,Due
MDM002316,2025-04-17,SCH0291,Sharma Traders,oil,33.9,KG,3204.0,Paid
MDM002827,2026-03-23,SCH0451,singh agro,Lentils,33.9,KG,1794.0,Cleared
MDM008362,2025-07-16,SCH0297,kumar & co.,Pulses,33.9,KG,4032.0,Pending
MDM009596,2025-12-03,SCH0297,kumar & co.,Lentils,33.9,KG,1794.0,Pending
MDM002596,2025-07-28,SCH0367,goyal mill,Rice,33.9,KG,404.0,Paid
MDM010890,2025-05-13,SCH0351,Sharma Traders,oil,33.9,KG,1794.0,Due
MDM001340,2025-11-25,SCH0589,Kumar General Store,Lentils,33.9,KG,3816.0,Paid
MDM003265,2025-09-27,SCH0091,Kumar Supplies,Wheat,33.9,KG,1674.0,Cleared
MDM004490,2026-02-15,SCH0337,Kumar Supplies,Wheat,33.9,KG,1794.0,Pending
MDM000739,2025-08-28,SCH0448,Goyal Rice Mill,Lentils,10.2,KG,1794.0,Paid
MDM000966,2025-07-22,SCH0064,Goyal Rice Mill,atta,33.9,KG,1794.0,Pending
MDM000253,2025-04-28,SCH0025,s. agro works,Rice,33.9,KG,1432.0,Paid
MDM003551,2025-07-21,SCH0549,singh agro,Rice,33.9,KG,2200.0,Paid
MDM005624,2025-11-02,SCH0433,Singh Brothers,Lentils,33.9,KG,1566.0,Pending
MDM002099,2025-08-08,SCH0419,Kumar Supplies,Pulses,33.9,KG,3600.0,Paid
MDM008957,2025-06-29,SCH0194,Kumar General Store,Wheat,33.9,KG,1221.0,Cleared
MDM010100,2025-09-01,SCH0252,Kumar Supplies,Rice,33.9,KG,1532.0,Pending
MDM008056,2025-04-06,SCH0094,Kumar General Store,Rice,40.6,KG,1624.0,Cleared
MDM000873,2025-08-07,SCH0169,sharma & sons,Lentils,33.9,KG,1794.0,Paid
MDM011966,2025-11-05,SCH0160,Sharma Traders,Wheat,33.9,KG,1794.0,Paid
MDM006689,2026-02-18,SCH0195,Sharma Traders,Lentils,35.0,KG,1794.0,Paid
MDM008969,2025-07-28,SCH0515,Goyal Rice Mill,Pulses,20.7,KG,1863.0,Paid
MDM007963,2025-11-29,SCH0419,sharma & sons,Lentils,33.9,KG,2412.0,Paid
MDM011635,2025-04-17,SCH0323,Kumar General Store,Lentils,33.9,KG,2808.0,Pending
MDM006754,2025-05-15,SCH0088,Sharma Traders,Wheat,33.9,KG,1698.0,Paid
MDM010147,2026-01-27,SCH0148,sharma & sons,Pulses,33.9,KG,1794.0,Due
MDM006168,2025-06-28,SCH0061,goyal mill,cooking oil,33.9,KG,3144.0,Pending
MDM008014,2025-08-17,SCH0473,Kumar Supplies,Wheat,33.9,KG,1623.0,Paid
MDM007367,2025-09-21,SCH0208,Goyal Rice Mill,Rice,33.9,KG,1794.0,Pending
MDM009805,2025-11-25,SCH0096,Sharma Traders,Rice,33.9,KG,1794.0,Pending
MDM007069,2025-05-23,SCH0394,Kumar Supplies,oil,33.9,KG,5880.0,Cleared
MDM007821,2025-10-24,SCH0207,Sharma Traders,Lentils,33.9,KG,2457.0,Cleared
MDM010201,2026-03-03,SCH0109,goyal enterprises,Lentils,33.9,KG,2043.0,Due
MDM010669,2025-04-24,SCH0518,Goyal Rice Mill,Lentils,20.2,KG,1818.0,Paid
MDM007135,2025-09-16,SCH0324,Sharma Traders,Lentils,13.7,KG,1794.0,Pending
MDM010326,2025-04-03,SCH0378,goyal mill,Lentils,31.3,KG,2817.0,Paid
MDM009179,2025-06-26,SCH0566,singh agro,Rice,33.9,KG,688.0,Paid
MDM008511,2025-12-31,SCH0021,kumar & co.,Pulses,33.9,KG,2970.0,Due
MDM003911,2026-03-24,SCH0289,sharma & sons,Rice,33.9,KG,1794.0,Due
MDM007542,2025-09-15,SCH0417,Singh Brothers,Wheat,33.9,KG,369.0,Due
MDM000448,2025-08-09,SCH0341,Kumar Supplies,Rice,33.9,KG,588.0,Cleared
MDM011593,2025-08-31,SCH0392,Kumar Supplies,Rice,33.9,KG,1252.0,Paid
MDM000057,2025-09-29,SCH0531,Goyal Rice Mill,Lentils,33.9,KG,3141.0,Pending
MDM005874,2025-09-18,SCH0332,Kumar Supplies,Wheat,55.9,KG,1677.0,Paid
MDM002856,2025-04-11,SCH0363,Singh Brothers,Wheat,33.9,KG,1794.0,Due
MDM009555,2026-03-04,SCH0388,singh agro,Rice,56.2,KG,1794.0,Cleared
MDM002987,2025-09-20,SCH0025,kumar & co.,Lentils,33.9,KG,1794.0,Pending
MDM000477,2025-09-11,SCH0193,Sharma Traders,mustard oil,57.5,KG,6900.0,Due
