record_id,grade,total_students,present_students,marked_by,attendance_count_anomaly,attendance_rate,date,day_of_week,is_sunday,proxy_attendance_flag,school_id,teacher_present
ATT0016079,3,252,159,Clerk,False,63.095238095238095,2025-06-24,Tuesday,False,False,SCH0020,1.0
ATT0012877,8,256,158,Admin,False,61.71875,2025-07-10,Thursday,False,False,SCH0163,1.0
,9,195,162,Class Teacher,False,83.07692307692308,2025-10-05,Sunday,True,False,SCH0079,0.0
ATT0019110,9,68,56,Headmaster,False,82.35294117647058,2025-07-11,Friday,False,False,SCH0243,0.0
ATT0007665,4,166,181,,True,109.03614457831326,2025-09-27,Saturday,False,False,SCH0186,1.0
ATT0000206,7,71,54,Admin,False,76.05633802816901,2025-05-04,Sunday,True,False,SCH0287,1.0
ATT0009459,4,54,42,Admin,False,77.77777777777779,2025-05-08,Thursday,False,False,SCH0547,1.0
ATT0013602,2,134,117,Admin,False,87.31343283582089,2025-05-15,Thursday,False,False,SCH0443,1.0
ATT0018716,4,164,152,,False,92.6829268292683,2025-07-02,Wednesday,False,False,SCH0512,1.0
ATT0016051,5,109,75,Clerk,False,68.80733944954129,2025-09-20,Saturday,False,False,SCH0379,1.0
ATT0013100,5,64,61,Admin,False,95.3125,2026-05-02,Saturday,False,False,SCH0378,1.0
ATT0017408,2,128,99,,False,77.34375,2025-04-15,Tuesday,False,False,SCH0570,1.0
ATT0007725,4,162,137,Admin,False,84.5679012345679,2025-10-31,Friday,False,False,SCH0216,1.0
ATT0002678,4,189,182,Headmaster,False,96.29629629629629,2025-08-09,Saturday,False,False,SCH0418,1.0
ATT0017193,5,70,58,Clerk,False,82.85714285714286,2026-01-10,Saturday,False,False,SCH0385,0.0
ATT0012507,7,293,293,Headmaster,False,100.0,2025-11-22,Saturday,False,False,SCH0245,1.0
ATT0019354,2,193,139,Admin,False,72.02072538860104,2025-02-04,Tuesday,False,False,SCH0111,1.0
ATT0004326,3,204,141,Headmaster,False,69.11764705882352,2025-08-29,Friday,False,False,SCH0351,1.0
ATT0001732,2,177,117,Clerk,False,66.10169491525424,2025-06-09,Monday,False,False,SCH0027,
ATT0015158,4,60,51,Headmaster,False,85.0,2025-07-25,Friday,False,False,SCH0402,1.0
ATT0014069,8,128,123,Clerk,False,96.09375,2025-11-15,Saturday,False,False,SCH0459,1.0
ATT0004689,6,186,130,Headmaster,False,69.89247311827957,2025-10-21,Tuesday,False,False,SCH0469,1.0
ATT0000698,2,207,184,Headmaster,False,88.88888888888889,2025-10-20,Monday,False,False,SCH0435,1.0
ATT0001006,5,175,168,Headmaster,False,96.0,2025-06-26,Thursday,False,False,SCH0144,1.0
ATT0012713,7,217,147,,False,67.74193548387096,2026-03-14,Saturday,False,False,SCH0437,1.0
ATT0014413,1,242,195,Admin,False,80.57851239669421,2025-07-02,Wednesday,False,False,SCH0376,1.0
ATT0014967,8,72,55,,False,76.38888888888889,2025-12-16,Tuesday,False,False,SCH0240,0.0
ATT0002772,3,282,232,Headmaster,False,82.26950354609929,2025-05-12,Monday,False,False,SCH0458,1.0
ATT0011687,9,284,243,Headmaster,False,85.56338028169014,2025-01-08,Wednesday,False,False,SCH0295,1.0
ATT0006905,6,123,93,Headmaster,False,75.60975609756098,2025-09-29,Monday,False,False,SCH0513,0.0
ATT0018498,6,81,76,Class Teacher,False,93.82716049382715,2025-12-26,Friday,False,False,SCH0484,1.0
ATT0015416,3,99,76,Headmaster,False,76.76767676767676,2026-02-17,Tuesday,False,False,SCH0208,1.0
ATT0004547,8,233,204,Headmaster,False,87.55364806866953,2025-08-22,Friday,False,False,SCH0360,1.0
ATT0013721,7,293,197,,False,67.23549488054607,2025-07-29,Tuesday,False,False,SCH0283,1.0
ATT0018008,7,223,167,Admin,False,74.88789237668162,2025-10-13,Monday,False,False,SCH0534,1.0
ATT0012340,4,50,42,Clerk,False,84.0,2026-03-03,Tuesday,False,False,SCH0306,1.0
ATT0001030,10,55,40,Class Teacher,False,72.72727272727273,2025-08-05,Tuesday,False,False,SCH0326,1.0
ATT0011343,1,210,128,,False,60.952380952380956,2025-09-27,Saturday,False,False,SCH0124,1.0
ATT0013083,1,271,170,Headmaster,False,62.73062730627307,2025-08-21,Thursday,False,False,SCH0063,1.0
ATT0016993,5,64,48,Admin,False,75.0,2026-01-30,Friday,False,False,SCH0039,1.0
ATT0008674,4,60,60,Headmaster,False,100.0,2025-09-11,Thursday,False,False,SCH0102,1.0
ATT0005202,8,91,59,,False,64.83516483516483,2026-01-30,Friday,False,False,SCH0038,1.0
ATT0007318,3,284,170,Headmaster,False,59.859154929577464,2025-04-01,Tuesday,False,False,SCH0420,1.0
ATT0010005,3,48,45,Headmaster,False,93.75,2025-12-20,Saturday,False,False,SCH0123,1.0
ATT0016903,8,174,119,Clerk,False,68.39080459770115,2026-03-25,Wednesday,False,False,SCH0571,1.0
ATT0011457,5,166,154,Class Teacher,False,92.7710843373494,2025-08-22,Friday,False,False,SCH0180,1.0
ATT0005599,3,177,150,Clerk,False,84.7457627118644,2025-09-17,Wednesday,False,False,SCH0212,1.0
,1,75,75,,False,100.0,2026-03-11,Wednesday,False,False,SCH0406,1.0
ATT0010505,8,52,49,Headmaster,False,94.23076923076923,2025-12-02,Tuesday,False,False,SCH0322,1.0
ATT0014926,2,134,120,,False,89.55223880597015,2026-01-01,Thursday,False,False,SCH0233,1.0
ATT0004376,5,216,137,Headmaster,False,63.42592592592593,2025-04-25,Friday,False,False,SCH0126,
ATT0008461,2,293,232,Admin,False,79.18088737201366,2025-08-18,Monday,False,False,SCH0529,1.0
ATT0017147,3,170,133,Clerk,False,78.23529411764706,2026-01-12,Monday,False,False,SCH0472,
ATT0011184,6,43,29,Headmaster,False,67.44186046511628,2025-12-16,Tuesday,False,False,SCH0530,0.0
ATT0002102,3,159,111,Admin,False,69.81132075471697,2025-07-14,Monday,False,False,SCH0195,1.0
,9,188,127,,False,67.5531914893617,2025-05-27,Tuesday,False,False,SCH0591,1.0
ATT0000102,2,95,95,Admin,False,100.0,2025-06-15,Sunday,True,True,SCH0187,1.0
ATT0006236,5,88,62,,False,70.45454545454545,2025-12-10,Wednesday,False,False,SCH0547,1.0
ATT0018766,2,117,99,Clerk,False,84.61538461538461,2025-12-22,Monday,False,False,SCH0191,1.0
ATT0012800,3,170,116,Headmaster,False,68.23529411764706,2025-12-29,Monday,False,False,SCH0071,0.0
ATT0002744,5,166,127,Headmaster,False,76.50602409638554,2026-03-04,Wednesday,False,False,SCH0246,1.0
ATT0019524,4,154,150,Admin,False,97.40259740259741,2025-11-08,Saturday,False,False,SCH0274,1.0
ATT0017917,2,157,117,,False,74.52229299363057,2026-01-21,Wednesday,False,False,SCH0548,1.0
ATT0007181,10,179,152,Clerk,False,84.91620111731844,2025-08-25,Monday,False,False,SCH0444,1.0
ATT0015808,1,120,117,Headmaster,False,97.5,2026-11-01,Sunday,True,False,SCH0515,1.0
ATT0017361,4,130,125,Headmaster,False,96.15384615384616,2025-07-28,Monday,False,False,SCH0495,0.0
ATT0014657,4,88,63,Headmaster,False,71.5909090909091,2025-11-04,Tuesday,False,False,SCH0431,1.0
ATT0013684,5,106,84,Class Teacher,False,79.24528301886792,2025-06-18,Wednesday,False,False,SCH0094,1.0
ATT0005406,6,255,181,Headmaster,False,70.98039215686275,2025-09-28,Sunday,True,False,SCH0469,1.0
ATT0000397,7,200,177,Admin,False,88.5,2025-12-27,Saturday,False,False,SCH0493,1.0
ATT0001665,5,295,248,,False,84.06779661016948,2025-04-22,Tuesday,False,False,SCH0132,1.0
ATT0003572,9,105,82,Headmaster,False,78.0952380952381,2025-11-27,Thursday,False,False,SCH0204,1.0
ATT0019297,8,88,84,Headmaster,False,95.45454545454545,2025-05-11,Sunday,True,False,SCH0205,1.0
ATT0019521,3,228,215,,False,94.2982456140351,2025-10-25,Saturday,False,False,SCH0238,1.0
ATT0001477,2,210,184,Class Teacher,False,87.61904761904762,2025-06-28,Saturday,False,False,SCH0236,1.0
ATT0008645,5,85,105,Class Teacher,True,123.52941176470588,2025-08-24,Sunday,True,False,SCH0522,1.0
ATT0017254,3,248,222,Class Teacher,False,89.51612903225806,2025-09-17,Wednesday,False,False,SCH0075,1.0
ATT0017625,9,68,55,Admin,False,80.88235294117648,2025-12-20,Saturday,False,False,SCH0272,1.0
ATT0007651,3,42,42,Headmaster,False,100.0,2025-07-09,Wednesday,False,False,SCH0229,1.0
ATT0013838,6,91,54,Class Teacher,False,59.34065934065934,2025-07-25,Friday,False,False,SCH0549,1.0
ATT0000636,5,295,197,Class Teacher,False,66.77966101694915,2025-06-28,Saturday,False,False,SCH0183,1.0
ATT0000818,10,177,122,Class Teacher,False,68.92655367231639,2026-01-22,Thursday,False,False,SCH0465,0.0
ATT0016183,2,44,41,Class Teacher,False,93.18181818181817,2025-12-24,Wednesday,False,False,SCH0102,1.0
ATT0018037,3,121,110,Headmaster,False,90.9090909090909,2025-06-03,Tuesday,False,False,SCH0095,1.0
ATT0003342,5,86,59,Clerk,False,68.6046511627907,2025-06-27,Friday,False,False,SCH0152,1.0
ATT0008238,8,180,168,Headmaster,False,93.33333333333333,2025-09-18,Thursday,False,False,SCH0118,1.0
ATT0000051,2,178,142,,False,79.7752808988764,2025-07-15,Tuesday,False,False,SCH0024,1.0
ATT0004739,5,53,46,Admin,False,86.79245283018868,2025-09-13,Saturday,False,False,SCH0445,1.0
ATT0011371,2,300,241,Admin,False,80.33333333333333,2025-06-16,Monday,False,False,SCH0173,1.0
ATT0015648,5,263,164,Clerk,False,62.3574144486692,2026-01-27,Tuesday,False,False,SCH0073,0.0
ATT0000708,4,285,231,Headmaster,False,81.05263157894737,2025-06-24,Tuesday,False,False,SCH0503,1.0
ATT0001687,6,197,181,Headmaster,False,91.87817258883248,2025-12-28,Sunday,True,False,SCH0216,1.0
ATT0018388,10,220,185,Clerk,False,84.0909090909091,2026-01-10,Saturday,False,False,SCH0065,1.0
ATT0012560,4,54,50,Headmaster,False,92.5925925925926,2025-07-08,Tuesday,False,False,SCH0214,1.0
ATT0002778,3,95,66,,False,69.47368421052632,2025-09-13,Saturday,False,False,SCH0112,1.0
ATT0008932,5,157,146,Clerk,False,92.99363057324841,2025-08-18,Monday,False,False,SCH0035,1.0
ATT0000725,4,53,39,,False,73.58490566037736,2026-03-17,Tuesday,False,False,SCH0407,0.0
ATT0006226,5,84,60,Admin,False,71.42857142857143,2025-08-14,Thursday,False,False,SCH0553,1.0
ATT0015449,3,181,148,Headmaster,False,81.76795580110497,2025-04-05,Saturday,False,False,SCH0062,1.0
ATT0000837,1,193,177,Headmaster,False,91.70984455958549,2025-07-14,Monday,False,False,SCH0537,1.0
ATT0010701,5,246,186,Class Teacher,False,75.60975609756098,2025-07-10,Thursday,False,False,SCH0216,1.0
ATT0018832,5,187,155,Admin,False,82.88770053475936,2026-03-24,Tuesday,False,False,SCH0351,1.0
ATT0000434,9,111,104,Admin,False,93.69369369369369,2025-07-14,Monday,False,False,SCH0119,1.0
ATT0009669,9,44,29,Headmaster,False,65.9090909090909,2026-03-06,Friday,False,False,SCH0293,1.0
ATT0018460,8,78,78,Class Teacher,False,100.0,2025-08-24,Sunday,True,True,SCH0513,1.0
ATT0006341,9,118,106,Class Teacher,False,89.83050847457628,2025-09-22,Monday,False,False,SCH0459,1.0
ATT0012216,2,49,64,Admin,True,130.6122448979592,2025-05-31,Saturday,False,False,SCH0442,1.0
ATT0018262,3,138,86,Clerk,False,62.31884057971014,2025-07-15,Tuesday,False,False,SCH0309,1.0
ATT0013281,2,45,30,Admin,False,66.66666666666666,2025-08-20,Wednesday,False,False,SCH0536,1.0
ATT0004732,3,205,172,Headmaster,False,83.90243902439025,2025-09-05,Friday,False,False,SCH0225,1.0
ATT0013828,2,209,129,,False,61.72248803827751,2026-02-15,Sunday,True,False,SCH0019,1.0
ATT0019411,5,122,115,,False,94.26229508196722,2025-05-15,Thursday,False,False,SCH0222,
ATT0018386,10,211,137,Class Teacher,False,64.92890995260665,2025-07-08,Tuesday,False,False,SCH0370,0.0
ATT0018604,2,240,213,,False,88.75,2025-06-12,Thursday,False,False,SCH0250,
ATT0014079,2,142,154,Admin,True,108.45070422535213,2025-12-17,Wednesday,False,False,SCH0364,1.0
ATT0017138,5,146,118,Headmaster,False,80.82191780821918,2025-12-30,Tuesday,False,False,SCH0408,1.0
ATT0004849,10,200,182,,False,91.0,2025-12-19,Friday,False,False,SCH0251,1.0
ATT0015592,5,125,114,Class Teacher,False,91.2,2026-01-08,Thursday,False,False,SCH0316,1.0
ATT0001159,5,61,42,Headmaster,False,68.85245901639344,2025-11-21,Friday,False,False,SCH0041,1.0
ATT0000129,7,203,156,Clerk,False,76.84729064039408,2026-01-30,Friday,False,False,SCH0451,0.0
ATT0005850,4,227,164,Headmaster,False,72.24669603524228,2026-03-09,Monday,False,False,SCH0159,1.0
ATT0003722,7,211,158,Class Teacher,False,74.88151658767772,2026-03-13,Friday,False,False,SCH0294,1.0
ATT0012117,7,235,203,Clerk,False,86.38297872340426,2025-08-06,Wednesday,False,False,SCH0095,1.0
ATT0003624,6,218,207,Headmaster,False,94.95412844036697,2025-09-25,Thursday,False,False,SCH0433,1.0
ATT0019011,4,204,162,Class Teacher,False,79.41176470588235,2026-02-03,Tuesday,False,False,SCH0546,1.0
ATT0000124,4,162,112,Admin,False,69.1358024691358,2026-03-06,Friday,False,False,SCH0574,1.0
ATT0001248,9,78,48,Admin,False,61.53846153846154,2025-10-08,Wednesday,False,False,SCH0507,1.0
ATT0000821,8,113,74,,False,65.48672566371681,2025-07-15,Tuesday,False,False,SCH0441,1.0
ATT0010688,5,81,73,Class Teacher,False,90.12345679012346,2025-05-12,Monday,False,False,SCH0152,1.0
ATT0007656,4,97,89,Clerk,False,91.75257731958763,2025-11-14,Friday,False,False,SCH0171,0.0
ATT0004772,3,98,83,Headmaster,False,84.6938775510204,2025-08-10,Sunday,True,False,SCH0224,1.0
ATT0005981,5,44,33,,False,75.0,2025-10-15,Wednesday,False,False,SCH0508,1.0
ATT0006736,10,101,101,Headmaster,False,100.0,2025-08-31,Sunday,True,True,SCH0022,1.0
ATT0016056,3,280,212,Admin,False,75.71428571428571,2025-09-05,Friday,False,False,SCH0097,1.0
ATT0012463,6,79,74,Class Teacher,False,93.67088607594937,2025-05-24,Saturday,False,False,SCH0072,0.0
ATT0012158,5,147,143,Headmaster,False,97.27891156462584,2025-06-21,Saturday,False,False,SCH0406,1.0
ATT0012591,3,209,209,,False,100.0,2026-02-22,Sunday,True,True,SCH0294,1.0
ATT0015198,8,271,262,Headmaster,False,96.6789667896679,2025-05-03,Saturday,False,False,SCH0284,1.0
ATT0014645,10,195,140,Class Teacher,False,71.7948717948718,2026-01-20,Tuesday,False,False,SCH0039,1.0
ATT0007937,4,133,115,Headmaster,False,86.46616541353383,2025-12-01,Monday,False,False,SCH0498,1.0
ATT0007118,9,168,122,Clerk,False,72.61904761904762,2025-05-05,Monday,False,False,SCH0173,1.0
ATT0002949,3,170,161,Class Teacher,False,94.70588235294117,2025-05-22,Thursday,False,False,SCH0374,
ATT0012928,2,223,223,Class Teacher,False,100.0,2026-03-14,Saturday,False,False,SCH0381,1.0
ATT0019912,10,122,100,Clerk,False,81.9672131147541,2025-04-04,Friday,False,False,SCH0228,1.0
ATT0009949,2,58,38,,False,65.51724137931035,2026-02-17,Tuesday,False,False,SCH0493,1.0
ATT0013661,3,97,87,Admin,False,89.69072164948454,2025-11-19,Wednesday,False,False,SCH0389,1.0
ATT0018822,1,47,31,,False,65.95744680851064,2025-08-18,Monday,False,False,SCH0541,1.0
ATT0012163,3,50,46,Clerk,False,92.0,2025-11-12,Wednesday,False,False,SCH0405,1.0
ATT0007827,1,86,65,Clerk,False,75.5813953488372,2026-01-13,Tuesday,False,False,SCH0232,1.0
ATT0003979,3,237,190,,False,80.16877637130801,2025-08-02,Saturday,False,False,SCH0592,1.0
ATT0000897,4,127,120,Class Teacher,False,94.48818897637796,2025-11-24,Monday,False,False,SCH0490,1.0
ATT0000964,2,170,156,Admin,False,91.76470588235294,2025-06-20,Friday,False,False,SCH0286,0.0
ATT0007478,7,252,163,Admin,False,64.68253968253968,2026-03-23,Monday,False,False,SCH0469,
ATT0003015,2,69,48,Class Teacher,False,69.56521739130434,2026-01-09,Friday,False,False,SCH0142,1.0
ATT0001960,3,148,109,Admin,False,73.64864864864865,2026-03-15,Sunday,True,False,SCH0383,0.0
,5,171,160,Clerk,False,93.56725146198829,2025-07-29,Tuesday,False,False,SCH0226,1.0
ATT0008689,3,186,139,Clerk,False,74.73118279569893,2025-08-04,Monday,False,False,SCH0315,0.0
ATT0007294,7,261,176,Headmaster,False,67.43295019157088,2025-09-15,Monday,False,False,SCH0030,1.0
ATT0009252,3,122,74,,False,60.65573770491803,2026-03-28,Saturday,False,False,SCH0004,1.0
ATT0013507,7,180,113,Admin,False,62.77777777777778,2025-07-16,Wednesday,False,False,SCH0321,1.0
ATT0004203,9,216,183,Headmaster,False,84.72222222222221,2025-05-12,Monday,False,False,SCH0223,1.0
ATT0002542,3,250,220,Admin,False,88.0,2025-11-26,Wednesday,False,False,SCH0428,0.0
ATT0003078,6,286,272,,False,95.1048951048951,2025-08-09,Saturday,False,False,SCH0214,1.0
ATT0009621,2,221,176,,False,79.63800904977376,2025-05-08,Thursday,False,False,SCH0422,1.0
ATT0014432,10,44,35,Headmaster,False,79.54545454545455,2025-05-21,Wednesday,False,False,SCH0285,1.0
ATT0016700,5,204,204,Headmaster,False,100.0,2026-10-02,Friday,False,False,SCH0131,1.0
ATT0011546,5,104,95,Headmaster,False,91.34615384615384,2025-11-18,Tuesday,False,False,SCH0497,1.0
ATT0000931,2,165,125,Headmaster,False,75.75757575757575,2025-04-05,Saturday,False,False,SCH0530,1.0
ATT0003157,3,239,217,,False,90.7949790794979,2026-01-22,Thursday,False,False,SCH0219,1.0
ATT0015939,9,70,52,Clerk,False,74.28571428571429,2026-03-14,Saturday,False,False,SCH0423,1.0
ATT0010276,4,82,70,Clerk,False,85.36585365853658,2026-01-11,Sunday,True,False,SCH0068,1.0
ATT0016149,10,119,115,Admin,False,96.63865546218487,2025-12-21,Sunday,True,False,SCH0410,1.0
ATT0012214,2,189,183,Clerk,False,96.82539682539682,2026-01-16,Friday,False,False,SCH0525,1.0
ATT0001596,5,78,55,Clerk,False,70.51282051282051,2025-11-25,Tuesday,False,False,SCH0035,1.0
ATT0005886,2,268,245,,False,91.4179104477612,2025-05-14,Wednesday,False,False,SCH0566,0.0
ATT0002153,6,156,113,,False,72.43589743589743,2025-04-21,Monday,False,False,SCH0247,1.0
ATT0016949,7,251,245,Headmaster,False,97.60956175298804,2025-09-20,Saturday,False,False,SCH0245,1.0
ATT0005460,8,286,286,,False,100.0,2025-08-03,Sunday,True,True,SCH0376,1.0
ATT0000928,5,237,195,,False,82.27848101265823,2025-12-25,Thursday,False,False,SCH0513,0.0
ATT0012838,2,230,169,Clerk,False,73.47826086956522,2025-07-05,Saturday,False,False,SCH0046,1.0
ATT0019165,10,245,229,,False,93.46938775510203,2025-10-21,Tuesday,False,False,SCH0489,0.0
ATT0004745,2,218,141,Headmaster,False,64.6788990825688,2026-11-03,Tuesday,False,False,SCH0012,0.0
ATT0005585,3,203,188,Headmaster,False,92.61083743842364,2025-10-09,Thursday,False,False,SCH0441,1.0
ATT0014715,4,73,90,Admin,True,123.28767123287672,2026-01-21,Wednesday,False,False,SCH0573,1.0
ATT0003848,9,210,210,Admin,False,100.0,2025-09-09,Tuesday,False,False,SCH0223,
ATT0010134,3,111,88,,False,79.27927927927928,2025-12-28,Sunday,True,False,SCH0427,1.0
ATT0016540,3,138,129,Clerk,False,93.47826086956522,2025-10-11,Saturday,False,False,SCH0174,1.0
ATT0013981,1,277,277,Admin,False,100.0,2026-03-14,Saturday,False,False,SCH0150,1.0
ATT0013097,6,165,125,Admin,False,75.75757575757575,2026-01-08,Thursday,False,False,SCH0119,1.0
ATT0008100,9,178,178,Headmaster,False,100.0,2025-08-17,Sunday,True,True,SCH0571,1.0
ATT0015610,2,136,123,Headmaster,False,90.44117647058823,2025-11-26,Wednesday,False,False,SCH0324,1.0
ATT0015761,5,141,93,Headmaster,False,65.95744680851064,2025-06-30,Monday,False,False,SCH0291,1.0
ATT0005439,2,100,111,,True,111.00000000000001,2026-03-14,Saturday,False,False,SCH0336,0.0
ATT0006163,2,298,282,,False,94.63087248322147,2025-09-01,Monday,False,False,SCH0108,1.0
ATT0016091,5,187,142,Clerk,False,75.93582887700535,2025-07-19,Saturday,False,False,SCH0529,0.0
ATT0009572,4,196,179,Clerk,False,91.3265306122449,2026-09-01,Tuesday,False,False,SCH0328,1.0
ATT0009333,1,288,255,Headmaster,False,88.54166666666666,2025-10-16,Thursday,False,False,SCH0568,1.0
ATT0004344,10,66,52,Clerk,False,78.78787878787878,2025-05-22,Thursday,False,False,SCH0037,1.0
ATT0011626,2,234,219,Headmaster,False,93.58974358974359,2026-02-18,Wednesday,False,False,SCH0598,1.0
ATT0015619,10,234,228,Class Teacher,False,97.43589743589743,2025-11-18,Tuesday,False,False,SCH0567,1.0
ATT0015181,9,279,206,Admin,False,73.83512544802868,2025-09-09,Tuesday,False,False,SCH0174,1.0
ATT0010376,1,124,77,Admin,False,62.096774193548384,2025-10-07,Tuesday,False,False,SCH0535,
ATT0002944,7,49,34,Headmaster,False,69.38775510204081,2025-10-02,Thursday,False,False,SCH0495,
ATT0005395,10,96,86,Clerk,False,89.58333333333334,2025-10-11,Saturday,False,False,SCH0514,1.0
ATT0012275,8,199,174,Headmaster,False,87.43718592964824,2025-10-01,Wednesday,False,False,SCH0030,1.0
ATT0019340,10,237,196,Class Teacher,False,82.70042194092827,2025-04-19,Saturday,False,False,SCH0050,1.0
ATT0016461,4,280,247,Admin,False,88.21428571428571,2025-10-04,Saturday,False,False,SCH0535,0.0
ATT0006689,3,193,164,Clerk,False,84.97409326424871,2026-03-02,Monday,False,False,SCH0001,0.0
ATT0005771,10,55,42,Headmaster,False,76.36363636363637,2026-03-02,Monday,False,False,SCH0107,1.0
ATT0002806,3,80,65,,False,81.25,2025-12-12,Friday,False,False,SCH0586,1.0
ATT0003434,5,95,67,Class Teacher,False,70.52631578947368,2026-01-12,Monday,False,False,SCH0252,1.0
ATT0006370,1,279,184,Admin,False,65.94982078853047,2025-04-30,Wednesday,False,False,SCH0117,1.0
ATT0009599,4,229,195,Admin,False,85.1528384279476,2025-05-16,Friday,False,False,SCH0068,1.0
ATT0014303,2,139,131,Headmaster,False,94.24460431654677,2025-09-25,Thursday,False,False,SCH0585,1.0
ATT0008693,10,292,283,Class Teacher,False,96.91780821917808,2025-04-30,Wednesday,False,False,SCH0141,1.0
ATT0011019,2,269,219,Admin,False,81.41263940520446,2025-09-30,Tuesday,False,False,SCH0545,1.0
ATT0018129,8,235,219,Class Teacher,False,93.19148936170212,2025-12-10,Wednesday,False,False,SCH0176,1.0
ATT0015155,3,168,120,,False,71.42857142857143,2025-04-15,Tuesday,False,False,SCH0451,1.0
ATT0006129,6,209,126,Headmaster,False,60.28708133971292,2025-05-19,Monday,False,False,SCH0211,1.0
ATT0001838,5,155,111,Headmaster,False,71.61290322580646,2025-08-11,Monday,False,False,SCH0295,1.0
